observation_id,place_id,iso3,place_name,indicator_id,indicator_code,indicator_name,domain,raw_value,unit_label,reference_year,global_rank_within_indicator,indicator_country_count,adverse_percentile_within_indicator,comparison_direction,source_id,source_snapshot_id,source_vintage,extraction_timestamp,license_id,data_license_uri,evidence_kind,uncertainty_class,pain_relevance,caveat
painmap-human-health-pressure-context-v1:ARG:hiv-prevalence:2024,ARG,ARG,Argentina,hiv-prevalence,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",infectious-disease,0.4,percent of population ages 15–49,2024,69,153,55.26,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.dyn.aids.zs.2026-07-31,"UNAIDS estimates, Joint United Nations Programme on HIV/AIDS (UNAIDS), uri: https://aidsinfo.unaids.org/, publisher: UNAIDS, date accessed: 2025-08-27, date published: 2025-07; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"HIV and associated conditions can produce painful symptoms and treatment burdens. Prevalence is a disease-context proxy, not a pain estimate.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:ARM:hiv-prevalence:2024,ARM,ARM,Armenia,hiv-prevalence,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",infectious-disease,0.4,percent of population ages 15–49,2024,69,153,55.26,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.dyn.aids.zs.2026-07-31,"UNAIDS estimates, Joint United Nations Programme on HIV/AIDS (UNAIDS), uri: https://aidsinfo.unaids.org/, publisher: UNAIDS, date accessed: 2025-08-27, date published: 2025-07; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"HIV and associated conditions can produce painful symptoms and treatment burdens. Prevalence is a disease-context proxy, not a pain estimate.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:BOL:hiv-prevalence:2024,BOL,BOL,Bolivia,hiv-prevalence,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",infectious-disease,0.4,percent of population ages 15–49,2024,69,153,55.26,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.dyn.aids.zs.2026-07-31,"UNAIDS estimates, Joint United Nations Programme on HIV/AIDS (UNAIDS), uri: https://aidsinfo.unaids.org/, publisher: UNAIDS, date accessed: 2025-08-27, date published: 2025-07; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"HIV and associated conditions can produce painful symptoms and treatment burdens. Prevalence is a disease-context proxy, not a pain estimate.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:ECU:hiv-prevalence:2024,ECU,ECU,Ecuador,hiv-prevalence,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",infectious-disease,0.4,percent of population ages 15–49,2024,69,153,55.26,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.dyn.aids.zs.2026-07-31,"UNAIDS estimates, Joint United Nations Programme on HIV/AIDS (UNAIDS), uri: https://aidsinfo.unaids.org/, publisher: UNAIDS, date accessed: 2025-08-27, date published: 2025-07; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"HIV and associated conditions can produce painful symptoms and treatment burdens. Prevalence is a disease-context proxy, not a pain estimate.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:ERI:hiv-prevalence:2024,ERI,ERI,Eritrea,hiv-prevalence,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",infectious-disease,0.4,percent of population ages 15–49,2024,69,153,55.26,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.dyn.aids.zs.2026-07-31,"UNAIDS estimates, Joint United Nations Programme on HIV/AIDS (UNAIDS), uri: https://aidsinfo.unaids.org/, publisher: UNAIDS, date accessed: 2025-08-27, date published: 2025-07; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"HIV and associated conditions can produce painful symptoms and treatment burdens. Prevalence is a disease-context proxy, not a pain estimate.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:GEO:hiv-prevalence:2024,GEO,GEO,Georgia,hiv-prevalence,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",infectious-disease,0.4,percent of population ages 15–49,2024,69,153,55.26,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.dyn.aids.zs.2026-07-31,"UNAIDS estimates, Joint United Nations Programme on HIV/AIDS (UNAIDS), uri: https://aidsinfo.unaids.org/, publisher: UNAIDS, date accessed: 2025-08-27, date published: 2025-07; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"HIV and associated conditions can produce painful symptoms and treatment burdens. Prevalence is a disease-context proxy, not a pain estimate.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:IDN:hiv-prevalence:2024,IDN,IDN,Indonesia,hiv-prevalence,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",infectious-disease,0.4,percent of population ages 15–49,2024,69,153,55.26,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.dyn.aids.zs.2026-07-31,"UNAIDS estimates, Joint United Nations Programme on HIV/AIDS (UNAIDS), uri: https://aidsinfo.unaids.org/, publisher: UNAIDS, date accessed: 2025-08-27, date published: 2025-07; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"HIV and associated conditions can produce painful symptoms and treatment burdens. Prevalence is a disease-context proxy, not a pain estimate.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:LAO:hiv-prevalence:2024,LAO,LAO,Laos,hiv-prevalence,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",infectious-disease,0.4,percent of population ages 15–49,2024,69,153,55.26,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.dyn.aids.zs.2026-07-31,"UNAIDS estimates, Joint United Nations Programme on HIV/AIDS (UNAIDS), uri: https://aidsinfo.unaids.org/, publisher: UNAIDS, date accessed: 2025-08-27, date published: 2025-07; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"HIV and associated conditions can produce painful symptoms and treatment burdens. Prevalence is a disease-context proxy, not a pain estimate.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:LCA:hiv-prevalence:2024,LCA,LCA,Saint Lucia,hiv-prevalence,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",infectious-disease,0.4,percent of population ages 15–49,2024,69,153,55.26,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.dyn.aids.zs.2026-07-31,"UNAIDS estimates, Joint United Nations Programme on HIV/AIDS (UNAIDS), uri: https://aidsinfo.unaids.org/, publisher: UNAIDS, date accessed: 2025-08-27, date published: 2025-07; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"HIV and associated conditions can produce painful symptoms and treatment burdens. Prevalence is a disease-context proxy, not a pain estimate.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:PER:hiv-prevalence:2024,PER,PER,Peru,hiv-prevalence,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",infectious-disease,0.4,percent of population ages 15–49,2024,69,153,55.26,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.dyn.aids.zs.2026-07-31,"UNAIDS estimates, Joint United Nations Programme on HIV/AIDS (UNAIDS), uri: https://aidsinfo.unaids.org/, publisher: UNAIDS, date accessed: 2025-08-27, date published: 2025-07; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"HIV and associated conditions can produce painful symptoms and treatment burdens. Prevalence is a disease-context proxy, not a pain estimate.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:SLV:hiv-prevalence:2024,SLV,SLV,El Salvador,hiv-prevalence,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",infectious-disease,0.4,percent of population ages 15–49,2024,69,153,55.26,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.dyn.aids.zs.2026-07-31,"UNAIDS estimates, Joint United Nations Programme on HIV/AIDS (UNAIDS), uri: https://aidsinfo.unaids.org/, publisher: UNAIDS, date accessed: 2025-08-27, date published: 2025-07; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"HIV and associated conditions can produce painful symptoms and treatment burdens. Prevalence is a disease-context proxy, not a pain estimate.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:TUV:hiv-prevalence:2024,TUV,TUV,Tuvalu,hiv-prevalence,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",infectious-disease,0.4,percent of population ages 15–49,2024,69,153,55.26,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.dyn.aids.zs.2026-07-31,"UNAIDS estimates, Joint United Nations Programme on HIV/AIDS (UNAIDS), uri: https://aidsinfo.unaids.org/, publisher: UNAIDS, date accessed: 2025-08-27, date published: 2025-07; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"HIV and associated conditions can produce painful symptoms and treatment burdens. Prevalence is a disease-context proxy, not a pain estimate.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:VNM:hiv-prevalence:2024,VNM,VNM,Vietnam,hiv-prevalence,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",infectious-disease,0.4,percent of population ages 15–49,2024,69,153,55.26,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.dyn.aids.zs.2026-07-31,"UNAIDS estimates, Joint United Nations Programme on HIV/AIDS (UNAIDS), uri: https://aidsinfo.unaids.org/, publisher: UNAIDS, date accessed: 2025-08-27, date published: 2025-07; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"HIV and associated conditions can produce painful symptoms and treatment burdens. Prevalence is a disease-context proxy, not a pain estimate.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:ESP:hiv-prevalence:2024,ESP,ESP,Spain,hiv-prevalence,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",infectious-disease,0.3,percent of population ages 15–49,2024,82,153,46.71,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.dyn.aids.zs.2026-07-31,"UNAIDS estimates, Joint United Nations Programme on HIV/AIDS (UNAIDS), uri: https://aidsinfo.unaids.org/, publisher: UNAIDS, date accessed: 2025-08-27, date published: 2025-07; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"HIV and associated conditions can produce painful symptoms and treatment burdens. Prevalence is a disease-context proxy, not a pain estimate.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:FRA:hiv-prevalence:2023,FRA,FRA,France,hiv-prevalence,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",infectious-disease,0.3,percent of population ages 15–49,2023,82,153,46.71,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.dyn.aids.zs.2026-07-31,"UNAIDS estimates, Joint United Nations Programme on HIV/AIDS (UNAIDS), uri: https://aidsinfo.unaids.org/, publisher: UNAIDS, date accessed: 2025-08-27, date published: 2025-07; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"HIV and associated conditions can produce painful symptoms and treatment burdens. Prevalence is a disease-context proxy, not a pain estimate.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:GRC:hiv-prevalence:2024,GRC,GRC,Greece,hiv-prevalence,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",infectious-disease,0.3,percent of population ages 15–49,2024,82,153,46.71,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.dyn.aids.zs.2026-07-31,"UNAIDS estimates, Joint United Nations Programme on HIV/AIDS (UNAIDS), uri: https://aidsinfo.unaids.org/, publisher: UNAIDS, date accessed: 2025-08-27, date published: 2025-07; observation year 2024; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"HIV and associated conditions can produce painful symptoms and treatment burdens. Prevalence is a disease-context proxy, not a pain estimate.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
