release_id,place_id,iso3,country_name,layer_id,issue_id,metric_id,evidence_kind,value_type,raw_value,normalized_value,display_value,unit_label,ranking_mode,rank_value,reference_period,reference_period_semantics,source_vintage,method_id,method_version,transform_version,source_ids,source_snapshot_ids,license_id,attribution,uncertainty_class,caveat,comparability_group_id,evidence_compatibility_rule,coverage_status,coverage_reason,missing_inputs,promotion_decision
release-candidate-2026-07-country-context-v0,country:CHN,CHN,China,wild-animal-land-proxy-denominator,issue.non-insect-wild-animals,land_area_proxy,proxy,numeric_or_display_after_fetch,,,,sq km / hectares,pressure_proxy,,,must match source metadata before publication,,method.land_area_proxy,v0-pending-implementation,transform.pending-source-fetch.v0,,,,,not_assessed,"Release-candidate stub only. Do not publish as a value until source snapshots, licenses, reference periods, and method QA pass.",land-area-pressure-proxy,denominator/proxy only; do not compare as direct wild animal suffering,not_promoted,candidate measurement stub has no verified raw value,source snapshot; license verification; source vintage; reference period; QA; method review,blocked_pending_source_snapshot_and_QA
release-candidate-2026-07-country-context-v0,country:CIV,CIV,Côte d'Ivoire,human-context-denominators,issue.human-context,population_land_context,context,numeric_or_display_after_fetch,,,,people / sq km / hectares depending metric,none,,,must match source metadata before publication,,method.population_land_context,v0-pending-implementation,transform.pending-source-fetch.v0,,,,,not_assessed,"Release-candidate stub only. Do not publish as a value until source snapshots, licenses, reference periods, and method QA pass.",human-context-denominators,"display-only denominators, not an animal-pain ranking",not_promoted,candidate measurement stub has no verified raw value,source snapshot; license verification; source vintage; reference period; QA; method review,blocked_pending_source_snapshot_and_QA
release-candidate-2026-07-country-context-v0,country:CIV,CIV,Côte d'Ivoire,factory-farmed-animals,issue.factory-farmed-animals,animals_slaughtered_proxy,proxy,numeric_or_display_after_fetch,,,,animals/year or proxy count,total_burden_proxy,,,must match source metadata before publication,,method.animals_slaughtered_proxy,v0-pending-implementation,transform.pending-source-fetch.v0,,,,,not_assessed,"Release-candidate stub only. Do not publish as a value until source snapshots, licenses, reference periods, and method QA pass.",animal-count-proxy-total,"compare only with same metric, source vintage, and species aggregation rule",not_promoted,candidate measurement stub has no verified raw value,source snapshot; license verification; source vintage; reference period; QA; method review,blocked_pending_source_snapshot_and_QA
release-candidate-2026-07-country-context-v0,country:CIV,CIV,Côte d'Ivoire,farmed-fish,issue.farmed-fish,farmed_fish_killed_proxy,proxy,numeric_or_display_after_fetch,,,,fish/year estimate or proxy count,total_burden_proxy,,,must match source metadata before publication,,method.farmed_fish_killed_proxy,v0-pending-implementation,transform.pending-source-fetch.v0,,,,,not_assessed,"Release-candidate stub only. Do not publish as a value until source snapshots, licenses, reference periods, and method QA pass.",aquatic-animal-count-proxy-total,compare only with same fish estimate methodology and reference period,not_promoted,candidate measurement stub has no verified raw value,source snapshot; license verification; source vintage; reference period; QA; method review,blocked_pending_source_snapshot_and_QA
release-candidate-2026-07-country-context-v0,country:CIV,CIV,Côte d'Ivoire,wild-caught-fish,issue.wild-caught-fish,wild_caught_fish_proxy,proxy,numeric_or_display_after_fetch,,,,fish/year estimate or proxy count,total_burden_proxy,,,must match source metadata before publication,,method.wild_caught_fish_proxy,v0-pending-implementation,transform.pending-source-fetch.v0,,,,,not_assessed,"Release-candidate stub only. Do not publish as a value until source snapshots, licenses, reference periods, and method QA pass.",aquatic-animal-count-proxy-total,compare only with same wild-caught estimate methodology and reference period,not_promoted,candidate measurement stub has no verified raw value,source snapshot; license verification; source vintage; reference period; QA; method review,blocked_pending_source_snapshot_and_QA
release-candidate-2026-07-country-context-v0,country:CIV,CIV,Côte d'Ivoire,farmed-crustaceans,issue.farmed-crustaceans,farmed_crustaceans_proxy,proxy,numeric_or_display_after_fetch,,,,crustaceans/year estimate or proxy count,total_burden_proxy,,,must match source metadata before publication,,method.farmed_crustaceans_proxy,v0-pending-implementation,transform.pending-source-fetch.v0,,,,,not_assessed,"Release-candidate stub only. Do not publish as a value until source snapshots, licenses, reference periods, and method QA pass.",aquatic-animal-count-proxy-total,compare only with same crustacean estimate methodology and reference period,not_promoted,candidate measurement stub has no verified raw value,source snapshot; license verification; source vintage; reference period; QA; method review,blocked_pending_source_snapshot_and_QA
release-candidate-2026-07-country-context-v0,country:CIV,CIV,Côte d'Ivoire,insects-insecticide-proxy,issue.insects,insecticide_tonnes_proxy,proxy,numeric_or_display_after_fetch,,,,tonnes insecticide/year,pressure_proxy,,,must match source metadata before publication,,method.insecticide_tonnes_proxy,v0-pending-implementation,transform.pending-source-fetch.v0,,,,,not_assessed,"Release-candidate stub only. Do not publish as a value until source snapshots, licenses, reference periods, and method QA pass.",insecticide-pressure-proxy,"proxy for potential insect exposure pressure, not a count of insects harmed",not_promoted,candidate measurement stub has no verified raw value,source snapshot; license verification; source vintage; reference period; QA; method review,blocked_pending_source_snapshot_and_QA
release-candidate-2026-07-country-context-v0,country:CIV,CIV,Côte d'Ivoire,wild-animal-land-proxy-denominator,issue.non-insect-wild-animals,land_area_proxy,proxy,numeric_or_display_after_fetch,,,,sq km / hectares,pressure_proxy,,,must match source metadata before publication,,method.land_area_proxy,v0-pending-implementation,transform.pending-source-fetch.v0,,,,,not_assessed,"Release-candidate stub only. Do not publish as a value until source snapshots, licenses, reference periods, and method QA pass.",land-area-pressure-proxy,denominator/proxy only; do not compare as direct wild animal suffering,not_promoted,candidate measurement stub has no verified raw value,source snapshot; license verification; source vintage; reference period; QA; method review,blocked_pending_source_snapshot_and_QA
release-candidate-2026-07-country-context-v0,country:CMR,CMR,Cameroon,human-context-denominators,issue.human-context,population_land_context,context,numeric_or_display_after_fetch,,,,people / sq km / hectares depending metric,none,,,must match source metadata before publication,,method.population_land_context,v0-pending-implementation,transform.pending-source-fetch.v0,,,,,not_assessed,"Release-candidate stub only. Do not publish as a value until source snapshots, licenses, reference periods, and method QA pass.",human-context-denominators,"display-only denominators, not an animal-pain ranking",not_promoted,candidate measurement stub has no verified raw value,source snapshot; license verification; source vintage; reference period; QA; method review,blocked_pending_source_snapshot_and_QA
release-candidate-2026-07-country-context-v0,country:CMR,CMR,Cameroon,factory-farmed-animals,issue.factory-farmed-animals,animals_slaughtered_proxy,proxy,numeric_or_display_after_fetch,,,,animals/year or proxy count,total_burden_proxy,,,must match source metadata before publication,,method.animals_slaughtered_proxy,v0-pending-implementation,transform.pending-source-fetch.v0,,,,,not_assessed,"Release-candidate stub only. Do not publish as a value until source snapshots, licenses, reference periods, and method QA pass.",animal-count-proxy-total,"compare only with same metric, source vintage, and species aggregation rule",not_promoted,candidate measurement stub has no verified raw value,source snapshot; license verification; source vintage; reference period; QA; method review,blocked_pending_source_snapshot_and_QA
release-candidate-2026-07-country-context-v0,country:CMR,CMR,Cameroon,farmed-fish,issue.farmed-fish,farmed_fish_killed_proxy,proxy,numeric_or_display_after_fetch,,,,fish/year estimate or proxy count,total_burden_proxy,,,must match source metadata before publication,,method.farmed_fish_killed_proxy,v0-pending-implementation,transform.pending-source-fetch.v0,,,,,not_assessed,"Release-candidate stub only. Do not publish as a value until source snapshots, licenses, reference periods, and method QA pass.",aquatic-animal-count-proxy-total,compare only with same fish estimate methodology and reference period,not_promoted,candidate measurement stub has no verified raw value,source snapshot; license verification; source vintage; reference period; QA; method review,blocked_pending_source_snapshot_and_QA
release-candidate-2026-07-country-context-v0,country:CMR,CMR,Cameroon,wild-caught-fish,issue.wild-caught-fish,wild_caught_fish_proxy,proxy,numeric_or_display_after_fetch,,,,fish/year estimate or proxy count,total_burden_proxy,,,must match source metadata before publication,,method.wild_caught_fish_proxy,v0-pending-implementation,transform.pending-source-fetch.v0,,,,,not_assessed,"Release-candidate stub only. Do not publish as a value until source snapshots, licenses, reference periods, and method QA pass.",aquatic-animal-count-proxy-total,compare only with same wild-caught estimate methodology and reference period,not_promoted,candidate measurement stub has no verified raw value,source snapshot; license verification; source vintage; reference period; QA; method review,blocked_pending_source_snapshot_and_QA
